index,parent_dir,image_dir_name,sub_dir_name,fname,year,month,data_type,extension,full_path,has_udm
201,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
202,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
203,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
204,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
205,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
206,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
207,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
208,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
209,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
210,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
211,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
212,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13,2019,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
213,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
214,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
215,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13,2018,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
216,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13,2018,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
217,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13,2019,10,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
218,train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13,2018,10,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
219,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13,2018,01,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
220,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
221,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13,2018,02,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
222,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
223,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
224,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
225,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
226,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
227,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13,2018,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
228,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
229,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
230,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
231,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
232,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13,2019,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
233,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
234,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
235,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
236,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
237,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
238,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
239,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
240,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
241,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
242,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
243,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
244,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
245,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
246,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13,2018,10,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
247,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
248,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
249,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
250,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13,2019,10,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
251,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
252,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13,2019,04,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
253,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
254,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
255,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
256,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13,2019,03,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
257,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
258,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13,2019,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
259,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
260,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
261,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
262,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
263,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13,2018,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
264,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13,2018,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
265,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13,2019,10,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
266,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13,2018,08,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
267,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13,2018,10,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
268,train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
269,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
270,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
271,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13,2018,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
272,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
273,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
274,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
275,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13,2019,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
276,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
277,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
278,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
279,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
280,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
281,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
282,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
283,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
284,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
285,train,L15-0357E-1223N_1429_3296_13,labels_match,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
