index,parent_dir,image_dir_name,sub_dir_name,fname,year,month,data_type,extension,full_path,has_udm
241,train,L15-0358E-1220N_1433_3310_13,labels,global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13,2019,11,UDM,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels/global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13_UDM.geojson,False
242,train,L15-0358E-1220N_1433_3310_13,labels,global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13,2019,12,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels/global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
243,train,L15-0358E-1220N_1433_3310_13,labels,global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13,2019,12,UDM,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels/global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13_UDM.geojson,False
244,train,L15-0358E-1220N_1433_3310_13,labels,global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13,2020,01,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels/global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
245,train,L15-0358E-1220N_1433_3310_13,labels,global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13,2020,01,UDM,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels/global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13_UDM.geojson,False
246,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13,2018,02,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
247,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13,2018,03,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
248,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13,2018,04,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
249,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13,2018,05,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,True
250,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13,2018,06,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,True
251,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13,2018,07,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
252,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_08_mosaic_L15-0358E-1220N_1433_3310_13,2018,08,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_08_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
253,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13,2018,09,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
254,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13,2018,10,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
255,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_11_mosaic_L15-0358E-1220N_1433_3310_13,2018,11,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_11_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
256,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13,2018,12,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
257,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13,2019,01,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
258,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_02_mosaic_L15-0358E-1220N_1433_3310_13,2019,02,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_02_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
259,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13,2019,03,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
260,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_04_mosaic_L15-0358E-1220N_1433_3310_13,2019,04,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_04_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
261,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13,2019,05,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
262,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_06_mosaic_L15-0358E-1220N_1433_3310_13,2019,06,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_06_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
263,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13,2019,07,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
264,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_08_mosaic_L15-0358E-1220N_1433_3310_13,2019,08,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_08_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
265,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13,2019,09,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
266,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_10_mosaic_L15-0358E-1220N_1433_3310_13,2019,10,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_10_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
267,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13,2019,11,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
268,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13,2019,12,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
269,train,L15-0358E-1220N_1433_3310_13,labels_match,global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13,2020,01,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match/global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
270,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13,2018,02,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_02_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
271,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13,2018,03,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_03_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
272,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13,2018,04,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_04_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
273,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13,2018,05,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,True
274,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13,2018,06,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,True
275,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13,2018,07,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_07_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
276,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_08_mosaic_L15-0358E-1220N_1433_3310_13,2018,08,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_08_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
277,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13,2018,09,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_09_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
278,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13,2018,10,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_10_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
279,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_11_mosaic_L15-0358E-1220N_1433_3310_13,2018,11,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_11_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
280,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13,2018,12,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2018_12_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
281,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13,2019,01,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_01_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
282,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_02_mosaic_L15-0358E-1220N_1433_3310_13,2019,02,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_02_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
283,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13,2019,03,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_03_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
284,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_04_mosaic_L15-0358E-1220N_1433_3310_13,2019,04,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_04_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
285,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13,2019,05,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_05_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
286,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_06_mosaic_L15-0358E-1220N_1433_3310_13,2019,06,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_06_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
287,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13,2019,07,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_07_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
288,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_08_mosaic_L15-0358E-1220N_1433_3310_13,2019,08,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_08_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
289,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13,2019,09,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_09_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
290,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_10_mosaic_L15-0358E-1220N_1433_3310_13,2019,10,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_10_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
291,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13,2019,11,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_11_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
292,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13,2019,12,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2019_12_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
293,train,L15-0358E-1220N_1433_3310_13,labels_match_pix,global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13,2020,01,Buildings,geojson,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/labels_match_pix/global_monthly_2020_01_mosaic_L15-0358E-1220N_1433_3310_13_Buildings.geojson,False
294,train,L15-0358E-1220N_1433_3310_13,UDM_masks,global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13,2018,05,UDM,tif,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/UDM_masks/global_monthly_2018_05_mosaic_L15-0358E-1220N_1433_3310_13_UDM.tif,True
295,train,L15-0358E-1220N_1433_3310_13,UDM_masks,global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13,2018,06,UDM,tif,DATASET/dataset_pruebas/train/L15-0358E-1220N_1433_3310_13/UDM_masks/global_monthly_2018_06_mosaic_L15-0358E-1220N_1433_3310_13_UDM.tif,True
296,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13,2018,01,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
297,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_02_mosaic_L15-0361E-1300N_1446_2989_13,2018,02,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_02_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
298,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13,2018,03,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
299,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_05_mosaic_L15-0361E-1300N_1446_2989_13,2018,05,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_05_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
300,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_06_mosaic_L15-0361E-1300N_1446_2989_13,2018,06,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_06_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
301,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13,2018,07,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
302,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_08_mosaic_L15-0361E-1300N_1446_2989_13,2018,08,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_08_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
303,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_09_mosaic_L15-0361E-1300N_1446_2989_13,2018,09,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_09_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
304,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_10_mosaic_L15-0361E-1300N_1446_2989_13,2018,10,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_10_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
305,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_11_mosaic_L15-0361E-1300N_1446_2989_13,2018,11,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_11_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
306,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2018_12_mosaic_L15-0361E-1300N_1446_2989_13,2018,12,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2018_12_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
307,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_01_mosaic_L15-0361E-1300N_1446_2989_13,2019,01,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
308,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_02_mosaic_L15-0361E-1300N_1446_2989_13,2019,02,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_02_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
309,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_03_mosaic_L15-0361E-1300N_1446_2989_13,2019,03,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
310,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_04_mosaic_L15-0361E-1300N_1446_2989_13,2019,04,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_04_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
311,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_05_mosaic_L15-0361E-1300N_1446_2989_13,2019,05,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_05_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
312,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_06_mosaic_L15-0361E-1300N_1446_2989_13,2019,06,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_06_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
313,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_07_mosaic_L15-0361E-1300N_1446_2989_13,2019,07,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
314,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_08_mosaic_L15-0361E-1300N_1446_2989_13,2019,08,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_08_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
315,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_09_mosaic_L15-0361E-1300N_1446_2989_13,2019,09,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_09_mosaic_L15-0361E-1300N_1446_2989_13.tif,True
316,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_10_mosaic_L15-0361E-1300N_1446_2989_13,2019,10,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_10_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
317,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_11_mosaic_L15-0361E-1300N_1446_2989_13,2019,11,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_11_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
318,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2019_12_mosaic_L15-0361E-1300N_1446_2989_13,2019,12,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2019_12_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
319,train,L15-0361E-1300N_1446_2989_13,images,global_monthly_2020_01_mosaic_L15-0361E-1300N_1446_2989_13,2020,01,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images/global_monthly_2020_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
320,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13,2018,01,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_01_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
321,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_02_mosaic_L15-0361E-1300N_1446_2989_13,2018,02,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_02_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
322,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13,2018,03,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_03_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
323,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_05_mosaic_L15-0361E-1300N_1446_2989_13,2018,05,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_05_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
324,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_06_mosaic_L15-0361E-1300N_1446_2989_13,2018,06,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_06_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
325,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13,2018,07,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_07_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
326,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_08_mosaic_L15-0361E-1300N_1446_2989_13,2018,08,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_08_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
327,train,L15-0361E-1300N_1446_2989_13,images_masked,global_monthly_2018_09_mosaic_L15-0361E-1300N_1446_2989_13,2018,09,Images,tif,DATASET/dataset_pruebas/train/L15-0361E-1300N_1446_2989_13/images_masked/global_monthly_2018_09_mosaic_L15-0361E-1300N_1446_2989_13.tif,False
